Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6256,-0.0083,0.0001,9.7743,-0.0911,0.0782,0.0052,0.6550,-43.5149,-21.0390
6264,0.0112,-0.0127,9.7781,-0.1101,0.1194,0.0470,0.6397,-43.3437,-20.9541
6272,0.0098,-0.0093,9.7953,-0.0989,0.2228,0.0416,0.6549,-43.1648,-20.8708
6280,0.0025,-0.0030,9.8003,-0.1096,0.1884,0.1244,0.6494,-42.9845,-20.7856
6288,0.0019,0.0005,9.8062,-0.1117,0.1288,0.0330,0.6535,-42.8099,-20.7008
6296,0.0031,-0.0051,9.8001,0.0035,0.0078,-0.0864,0.6576,-42.6363,-20.6153
6304,0.0006,-0.0083,9.8060,0.0044,0.0308,-0.1873,0.6568,-42.4742,-20.5372
6312,-0.0076,-0.0121,9.8105,0.0106,0.0181,-0.1851,0.6678,-42.2918,-20.4619
6320,-0.0137,-0.0128,9.8136,-0.0502,-0.0367,-0.1830,0.6646,-42.1162,-20.3764
6328,-0.0278,-0.0149,9.8150,-0.0603,-0.2251,-0.1970,0.6615,-41.9416,-20.2914
6336,-0.0328,-0.0112,9.8068,-0.0300,-0.0720,-0.3223,0.6641,-41.7680,-20.2114
6344,-0.0456,-0.0025,9.8125,-0.0569,-0.1122,-0.3142,0.6690,-41.6010,-20.1319
6352,-0.0385,-0.0027,9.8122,-0.1814,-0.0013,-0.2745,0.6738,-41.4349,-20.0527
6360,-0.0293,-0.0116,9.8120,-0.1618,-0.0472,-0.3218,0.6650,-41.2617,-19.9705
6368,-0.0306,-0.0060,9.8108,-0.1963,-0.0512,-0.2284,0.6563,-41.0895,-19.8888
6376,-0.0276,-0.0137,9.8034,-0.1627,0.0090,-0.3017,0.6477,-40.9183,-19.8075
6384,-0.0226,-0.0070,9.8068,-0.1386,-0.0560,-0.3078,0.6492,-40.7458,-19.7266
6392,-0.0186,-0.0159,9.8075,-0.1128,-0.0409,-0.2230,0.6462,-40.5731,-19.6494
6400,-0.0186,-0.0140,9.8104,-0.0695,-0.0158,-0.2246,0.6422,-40.4025,-19.5694
6408,-0.0204,-0.0173,9.8085,-0.0894,-0.0131,-0.1674,0.6382,-40.2329,-19.4897
6416,-0.0171,-0.0193,9.8022,-0.0498,0.0481,-0.1954,0.6450,-40.0728,-19.4051
6424,-0.0213,-0.0148,9.8011,-0.0599,0.0853,-0.2675,0.6517,-39.9104,-19.3285
6432,-0.0274,-0.0144,9.8051,-0.0963,0.1209,-0.2058,0.6531,-39.7519,-19.2501
6440,-0.0211,-0.0058,9.8083,-0.0324,0.1389,-0.2481,0.6490,-39.5965,-19.1742
6448,-0.0236,0.0016,9.8089,-0.0459,0.1828,-0.2726,0.6451,-39.4418,-19.0987
6456,-0.0131,0.0009,9.8053,-0.1095,0.1395,-0.3120,0.6474,-39.2868,-19.0069
6464,-0.0109,-0.0033,9.7948,-0.1437,0.1567,-0.3230,0.6497,-39.1326,-18.9156
6472,-0.0162,-0.0026,9.7934,-0.1497,0.2318,-0.3442,0.6437,-38.9750,-18.8415
6480,-0.0191,-0.0006,9.7900,-0.1102,0.2877,-0.3298,0.6377,-38.8183,-18.7678
6488,-0.0168,-0.0047,9.7955,-0.1096,0.2824,-0.2974,0.6318,-38.6623,-18.6944
6496,-0.0124,-0.0211,9.7936,-0.0478,0.2827,-0.2477,0.6280,-38.5123,-18.6245
6504,-0.0053,-0.0246,9.7974,-0.0127,0.2830,-0.2348,0.6273,-38.3590,-18.5559
6512,-0.0024,-0.0251,9.7995,-0.0778,0.3313,-0.3159,0.6256,-38.2185,-18.4866
6520,-0.0113,-0.0182,9.8082,-0.0440,0.3028,-0.2254,0.6238,-38.0787,-18.4177
6528,-0.0165,-0.0079,9.8038,-0.0357,0.3128,-0.2348,0.6271,-37.9216,-18.3491
6536,-0.0290,-0.0067,9.8030,0.0096,0.2025,-0.3052,0.6294,-37.7613,-18.2818
6544,-0.0303,-0.0043,9.8041,0.0048,0.1423,-0.3112,0.6286,-37.6068,-18.2049
6552,-0.0160,0.0134,9.8233,0.0457,0.1300,-0.3276,0.6328,-37.4610,-18.1314
6560,-0.0180,0.0016,9.8201,0.0207,0.0143,-0.3246,0.6369,-37.3159,-18.0583
6568,-0.0135,0.0064,9.8114,0.1275,-0.0056,-0.2230,0.6331,-37.1755,-17.9768
