Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
6224,-0.1197,-0.0874,9.7640,1.0137,0.4777,4.5493,-1.4444,-38.4443,-22.9472
6232,-0.0329,0.0238,9.8053,0.9845,0.5698,4.8723,-1.4419,-38.2592,-22.8549
6240,-0.0245,0.1102,9.8413,1.0205,0.5325,5.3171,-1.4394,-38.0753,-22.7630
6248,-0.0238,0.0628,9.8707,0.9990,0.4888,5.9212,-1.4332,-37.9038,-22.6666
6256,-0.1474,0.0212,9.8959,0.6984,0.5643,6.3975,-1.4270,-37.7334,-22.5708
6264,-0.2785,-0.0051,9.9215,0.4189,0.6552,7.1543,-1.4367,-37.5628,-22.4804
6272,-0.2326,0.0095,9.9040,0.2637,0.3235,7.0780,-1.4377,-37.3933,-22.3965
6280,-0.2207,0.0627,9.9516,0.5579,0.5609,7.3304,-1.4399,-37.2344,-22.3141
6288,-0.3229,-0.0062,9.9195,0.4366,0.5827,7.4811,-1.4336,-37.0705,-22.2238
6296,-0.3074,-0.0763,9.9146,0.3020,0.4115,8.1292,-1.4273,-36.9076,-22.1340
6304,-0.3267,-0.1015,9.8919,0.5732,0.2184,8.5063,-1.4152,-36.7339,-22.0387
6312,-0.3136,-0.0555,9.9561,0.5979,0.3271,8.5175,-1.4032,-36.5613,-21.9440
6320,-0.3978,-0.0722,9.9545,0.6081,0.1831,8.9603,-1.4111,-36.3991,-21.8556
6328,-0.3698,0.0084,9.8574,0.6420,0.1013,8.7677,-1.4188,-36.2379,-21.7677
6336,-0.4359,-0.0809,9.8652,0.5970,0.6258,8.8342,-1.4263,-36.0777,-21.6803
6344,-0.3213,-0.0824,9.8090,0.5753,0.5514,8.9058,-1.4235,-35.9047,-21.5921
6352,-0.3165,-0.0701,9.8046,0.9999,0.5255,8.7982,-1.4206,-35.7329,-21.5045
6360,-0.0985,-0.0799,9.8352,1.1473,0.8501,9.3674,-1.4188,-35.5668,-21.4341
6368,-0.2082,0.0902,9.8050,1.0749,0.9579,9.4903,-1.4170,-35.4017,-21.3639
6376,-0.2301,0.1071,9.7691,0.8856,0.8502,8.9145,-1.4141,-35.2366,-21.2817
6384,-0.2899,0.1537,9.7065,0.8140,0.6300,9.1799,-1.3979,-35.0781,-21.1955
6392,-0.3810,0.1641,9.6471,1.0175,0.7314,9.2524,-1.3863,-34.9139,-21.1184
6400,-0.3454,0.1151,9.5747,1.0174,1.0443,8.8070,-1.3813,-34.7606,-21.0406
6408,-0.2745,0.1287,9.5971,0.9560,1.1942,8.5865,-1.3764,-34.6082,-20.9631
6416,-0.2691,0.1938,9.6930,1.0546,1.0869,8.5622,-1.3790,-34.4535,-20.8752
6424,-0.2355,0.1534,9.7515,1.0689,1.2830,8.3257,-1.3816,-34.2997,-20.7876
6432,-0.3600,0.1260,9.7480,0.8399,1.0971,8.0489,-1.3894,-34.1469,-20.7134
6440,-0.4467,0.0957,9.8172,1.0556,1.5087,7.9415,-1.3970,-33.9949,-20.6394
6448,-0.5110,0.1143,9.8353,1.0086,1.6037,8.0281,-1.4045,-33.8439,-20.5657
6456,-0.5546,0.1270,9.8830,1.2515,1.4225,7.8416,-1.4004,-33.6979,-20.4808
6464,-0.6141,0.0634,9.8820,1.3986,1.2892,7.9219,-1.3962,-33.5528,-20.3963
6472,-0.6292,0.0194,9.8456,1.4992,1.2364,7.9987,-1.4097,-33.4137,-20.3278
6480,-0.5441,-0.0490,9.8404,1.5287,1.3566,8.4535,-1.4126,-33.2568,-20.2565
6488,-0.6187,-0.1492,9.8507,1.4316,1.1409,7.7311,-1.4154,-33.1009,-20.1854
6496,-0.4421,-0.2080,9.7995,1.3707,1.2919,7.8963,-1.4181,-32.9542,-20.1125
6504,-0.4340,-0.1805,9.8342,1.2432,1.3137,7.5609,-1.4238,-32.8032,-20.0420
6512,-0.3186,-0.1357,9.8114,1.1479,1.1505,7.6588,-1.4192,-32.6602,-19.9717
6520,-0.2271,-0.1893,9.8332,1.1528,1.3544,8.0725,-1.4267,-32.5160,-19.9018
6528,-0.1852,-0.1491,9.8470,0.7575,1.5415,7.7427,-1.4340,-32.3727,-19.8321
6536,-0.1860,-0.0995,9.7924,0.6222,1.2670,7.8113,-1.4412,-32.2301,-19.7626
6544,-0.2441,-0.0774,9.8265,0.4367,0.8952,7.4797,-1.4452,-32.0944,-19.6925
6552,-0.1910,-0.0537,9.7903,0.5687,1.0969,7.8238,-1.4492,-31.9594,-19.6226
6560,-0.1581,-0.0273,9.8605,0.7056,1.1752,7.8649,-1.4511,-31.8163,-19.5530
6568,-0.1013,0.0017,9.8558,0.6738,1.1194,8.2589,-1.4529,-31.6741,-19.4828
6576,-0.2600,0.0902,9.8473,0.5475,1.1167,8.3290,-1.4546,-31.5327,-19.4128
6584,-0.3439,0.1075,9.8051,0.8586,0.9222,8.3960,-1.4533,-31.3883,-19.3393
6592,-0.3478,0.1665,9.8525,0.9081,0.7948,7.8467,-1.4626,-31.2514,-19.2747
6600,-0.4056,0.2088,9.8799,0.7102,0.9049,7.8522,-1.4717,-31.1153,-19.2104
6608,-0.4000,0.2194,9.8596,0.7769,0.7116,7.6574,-1.4883,-30.9733,-19.1473
6616,-0.3430,0.2003,9.8189,1.0033,0.6601,7.4391,-1.4875,-30.8407,-19.0739
6624,-0.3320,0.2271,9.8181,1.1585,0.7601,7.1157,-1.5008,-30.7135,-19.0076
6632,-0.2396,0.1193,9.8647,0.9443,0.6558,6.7984,-1.5129,-30.5767,-18.9340
6640,-0.2699,0.1074,9.8805,0.9954,0.4921,6.1164,-1.5248,-30.4407,-18.8607
6648,-0.2276,0.1081,9.8861,1.0923,0.5408,5.8695,-1.5365,-30.3054,-18.7878
6656,-0.1433,0.0581,9.8183,1.2303,0.5314,5.3774,-1.5499,-30.1728,-18.7309
6664,-0.2155,0.0570,9.8927,1.1623,-1.0669,4.6002,-1.5630,-30.0409,-18.6742
6672,-0.0194,-0.0706,9.9477,1.9959,0.1594,4.4730,-1.5796,-29.9070,-18.6076
6680,0.0437,-0.1222,9.8604,3.1930,1.1720,4.8659,-1.5959,-29.7738,-18.5412
6688,0.0312,-0.0583,9.9048,2.1831,0.1430,5.2231,-1.6120,-29.6414,-18.4751
6696,0.0681,-0.1125,9.9409,2.1961,0.3110,5.1406,-1.6224,-29.5152,-18.4147
6704,0.1233,-0.3237,10.0150,1.8831,1.5490,4.0457,-1.6290,-29.3887,-18.3473
6712,0.0249,-0.3860,9.9377,2.0052,2.1488,4.0227,-1.6444,-29.2602,-18.2864
6720,-0.0347,-0.3712,9.9005,1.8073,2.1411,4.1874,-1.6596,-29.1325,-18.2258
6728,-0.1222,-0.2954,9.8104,1.1167,2.0804,4.1022,-1.6719,-29.0037,-18.1672
6736,-0.0029,-0.3239,9.8450,0.7576,2.1983,4.4420,-1.6849,-28.8808,-18.0990
6744,-0.0980,-0.2194,9.8941,0.6329,2.3511,4.2791,-1.6968,-28.7622,-18.0391
6752,-0.0775,-0.1704,9.9148,0.5936,1.8626,4.4698,-1.7085,-28.6442,-17.9793
